key,population,area_km,population_density,days,cluster
Brazil.regions.MG:Turmalina,19964.0,1153.111,17.313164127304308,257,19
Brazil.regions.MG:Turvolândia,5040.0,221.0,22.805429864253394,223,19
Brazil.regions.MG:Ubaporanga,12471.0,189.045,65.96842021740856,260,19
Brazil.regions.MG:Ubaí,12533.0,820.524,15.274385636495703,275,19
Brazil.regions.MG:Umburatiba,2611.0,405.834,6.433664996032861,186,19
Brazil.regions.MG:União de Minas,4304.0,1147.407,3.7510665352398935,258,19
Brazil.regions.MG:Uruana de Minas,3264.0,598.221,5.456177566484627,239,19
Brazil.regions.MG:Urucânia,10358.0,138.792,74.62966165196842,264,19
Brazil.regions.MG:Vargem Alegre,6480.0,116.664,55.54412672289652,287,19
Brazil.regions.MG:Vargem Bonita,2153.0,409.888,5.252654383636506,209,19
Brazil.regions.MG:Vargem Grande do Rio Pardo,5007.0,491.512,10.186933381077166,200,19
Brazil.regions.MG:Varjão de Minas,7036.0,651.61,10.797869891499516,282,19
Brazil.regions.MG:Varzelândia,19320.0,814.994,23.705695992853933,306,19
Brazil.regions.MG:Veredinha,5720.0,631.692,9.055045813466057,130,19
Brazil.regions.MG:Vermelho Novo,4839.0,115.242,41.98989951580153,229,19
Brazil.regions.MG:Veríssimo,3999.0,1031.823,3.875664721565617,232,19
Brazil.regions.MG:Vieiras,3608.0,112.691,32.016753778030186,266,19
Brazil.regions.MG:Virgem da Lapa,13752.0,868.914,15.82665258011725,247,19
Brazil.regions.MG:Virginópolis,10510.0,439.878,23.892988510450625,242,19
Brazil.regions.MG:Virgolândia,5380.0,281.022,19.14440862281245,238,19
Brazil.regions.MG:Virgínia,8674.0,326.515,26.56539515795599,213,19
Brazil.regions.MG:Visconde do Rio Branco,42564.0,243.351,174.90784915615717,281,19
Brazil.regions.MG:Volta Grande,5252.0,205.552,25.550712228535847,238,19
Brazil.regions.MG:Wenceslau Braz,2552.0,102.487,24.900719115595148,289,19
Brazil.regions.MG:Água Boa,13735.0,1320.258,10.40326966395962,206,19
Brazil.regions.MG:Água Comprida,1999.0,492.167,4.06162948755199,265,19
Brazil.regions.MG:Águas Formosas,19207.0,820.079,23.42091432654659,260,19
Brazil.regions.MG:Águas Vermelhas,13539.0,1256.607,10.774251615660267,275,19
Brazil.regions.MS:Angélica,10780.0,1273.268,8.46640298821615,253,19
Brazil.regions.MS:Antônio João,8956.0,1145.175,7.820638767000677,222,19
Brazil.regions.MS:Coronel Sapucaia,15253.0,1025.049,14.880264260537789,233,19
Brazil.regions.MS:Deodápolis,12924.0,831.21,15.548417367452268,276,19
Brazil.regions.MS:Douradina,5924.0,280.787,21.09784284884984,276,19
Brazil.regions.MS:Eldorado,12353.0,1017.785,12.13714094823563,239,19
Brazil.regions.MS:Fátima do Sul,19189.0,315.16,60.88653382408935,277,19
Brazil.regions.MS:Glória de Dourados,9965.0,491.746,20.264526808555637,277,19
Brazil.regions.MS:Guia Lopes da Laguna,9895.0,1210.606,8.173592399178593,288,19
Brazil.regions.MS:Itaporã,24839.0,1321.811,18.79164267811359,275,19
Brazil.regions.MS:Japorã,9110.0,419.397,21.721662291337324,227,19
Brazil.regions.MS:Ladário,23331.0,340.765,68.46653852361598,305,19
Brazil.regions.MS:Mundo Novo,18366.0,477.78,38.440286324249655,306,19
Brazil.regions.MS:Novo Horizonte do Sul,3814.0,849.095,4.491841313398383,251,19
Brazil.regions.MS:Paranhos,14228.0,1309.156,10.868070726483323,278,19
Brazil.regions.MS:Sete Quedas,10791.0,833.733,12.942992540777444,211,19
Brazil.regions.MS:Taquarussu,3588.0,1041.121,3.446285302092648,270,19
Brazil.regions.MS:Vicentina,6102.0,310.163,19.67352650058195,281,19
Brazil.regions.MT:Acorizal,5399.0,1014.029,5.32430532065651,286,19
Brazil.regions.MT:Araguainha,935.0,688.326,1.3583679826128898,231,19
Brazil.regions.MT:Arenápolis,9607.0,415.585,23.11681124198419,267,19
Brazil.regions.MT:Curvelândia,5219.0,359.031,14.536349228896668,295,19
Brazil.regions.MT:Denise,9462.0,1278.502,7.400848805868118,269,19
Brazil.regions.MT:Figueirópolis D'Oeste,3494.0,888.106,3.934215059914019,253,19
Brazil.regions.MT:Glória D'Oeste,3026.0,833.612,3.6299861326372462,219,19
Brazil.regions.MT:Indiavaí,2752.0,592.639,4.643636345228714,246,19
Brazil.regions.MT:Jangada,8409.0,1296.747,6.484688223685884,298,19
Brazil.regions.MT:Jauru,8793.0,1358.411,6.47300412025521,277,19
Brazil.regions.MT:Mirassol d'Oeste,27739.0,1080.144,25.680835147906205,308,19
Brazil.regions.MT:Nortelândia,5989.0,1353.604,4.424484561215835,248,19
Brazil.regions.MT:Nova Guarita,4519.0,1114.126,4.056094194013963,269,19
Brazil.regions.MT:Nova Olímpia,20301.0,1367.743,14.842700712048975,281,19
Brazil.regions.MT:Novo Horizonte do Norte,4004.0,898.499,4.456321042093536,240,19
Brazil.regions.MT:Ponte Branca,1576.0,686.687,2.2950776700301594,288,19
Brazil.regions.MT:Reserva do Cabaçal,2732.0,1342.076,2.035652228338783,239,19
Brazil.regions.MT:Ribeirãozinho,2405.0,625.806,3.843044010444131,240,19
Brazil.regions.MT:Rio Branco,5156.0,561.641,9.180241470975233,304,19
Brazil.regions.MT:Santo Afonso,3146.0,1174.212,2.679243611886099,267,19
Brazil.regions.MT:São José do Povo,4063.0,448.285,9.063430630067925,276,19
Brazil.regions.MT:São José dos Quatro Marcos,18906.0,1287.884,14.679893530783827,320,19
Brazil.regions.MT:São Pedro da Cipa,4727.0,344.05,13.739282081092863,291,19
Brazil.regions.PA:Abel Figueiredo,7434.0,614.131,12.104909213180902,287,19
Brazil.regions.PA:Augusto Corrêa,45998.0,1085.843,42.3615568733233,304,19
Brazil.regions.PA:Bonito,16286.0,586.736,27.756946906274713,297,19
Brazil.regions.PA:Brejo Grande do Araguaia,7380.0,1288.477,5.727692461720309,276,19
Brazil.regions.PA:Bujaru,29132.0,1005.168,28.982219887620776,313,19
Brazil.regions.PA:Colares,12085.0,384.069,31.46570017366671,304,19
Brazil.regions.PA:Concórdia do Pará,33318.0,690.947,48.22077525483141,301,19
Brazil.regions.PA:Curuçá,40066.0,672.948,59.538032656312225,302,19
Brazil.regions.PA:Igarapé-Açu,38807.0,785.983,49.373841418961995,305,19
Brazil.regions.PA:Inhangapi,11711.0,471.644,24.83016851693226,303,19
Brazil.regions.PA:Irituia,32550.0,1379.362,23.597866259908564,298,19
Brazil.regions.PA:Magalhães Barata,8548.0,323.984,26.384018963899454,289,19
Brazil.regions.PA:Maracanã,29473.0,807.628,36.493286513097615,295,19
Brazil.regions.PA:Marapanim,28336.0,804.76,35.21049753963915,309,19
Brazil.regions.PA:Mocajuba,31136.0,871.171,35.7403999903578,298,19
Brazil.regions.PA:Mãe do Rio,30077.0,469.492,64.06285943104461,304,19
Brazil.regions.PA:Nova Timboteua,15363.0,489.853,31.362469965479438,300,19
Brazil.regions.PA:Ourém,17842.0,562.388,31.725427996329934,304,19
Brazil.regions.PA:Palestina do Pará,7589.0,984.362,7.70956213263007,279,19
Brazil.regions.PA:Peixe-Boi,8077.0,450.222,17.9400384699104,294,19
Brazil.regions.PA:Primavera,10825.0,258.6,41.8600154679041,308,19
Brazil.regions.PA:Quatipuru,13608.0,289.622,46.98538094481773,313,19
Brazil.regions.PA:Salinópolis,40675.0,223.156,182.27159475882343,311,19
Brazil.regions.PA:Salvaterra,23752.0,918.563,25.857780032507296,305,19
Brazil.regions.PA:Santa Bárbara do Pará,21079.0,278.154,75.78176118265421,310,19
Brazil.regions.PA:Santa Cruz do Arari,10128.0,1076.652,9.406939289575462,305,19
Brazil.regions.PA:Santa Luzia do Pará,19848.0,1356.124,14.635829761880181,292,19
Brazil.regions.PA:Santa Maria do Pará,24861.0,457.724,54.31439033129135,303,19
Brazil.regions.PA:Santarém Novo,6709.0,229.51,29.231841749814823,293,19
Brazil.regions.PA:Santo Antônio do Tauá,31482.0,537.625,58.55754475703325,317,19
Brazil.regions.PA:Sapucaia,5930.0,1298.19,4.567898381592833,282,19
Brazil.regions.PA:São Caetano de Odivelas,18050.0,464.166,38.886949927396664,302,19
Brazil.regions.PA:São Francisco do Pará,15882.0,479.441,33.12607807842884,284,19
Brazil.regions.PA:São João da Ponta,6139.0,195.918,31.334537918925264,297,19
Brazil.regions.PA:São João de Pirabas,23045.0,656.245,35.11645803015642,301,19
Brazil.regions.PA:São João do Araguaia,13996.0,1279.889,10.935323297567212,302,19
Brazil.regions.PA:Terra Alta,11720.0,204.97,57.17909938039713,304,19
Brazil.regions.PA:Tracuateua,30959.0,868.999,35.62604790109079,303,19
Brazil.regions.PA:Vigia,53686.0,401.589,133.6839405461803,309,19
Brazil.regions.PB:Aguiar,5640.0,344.708,16.361674228622483,279,19
Brazil.regions.PB:Alagoa Grande,28496.0,320.563,88.89360281754288,304,19
Brazil.regions.PB:Alagoa Nova,20849.0,123.731,168.5026387889858,306,19
Brazil.regions.PB:Alagoinha,14489.0,96.98,149.4019385440297,294,19
Brazil.regions.PB:Alcantil,5492.0,305.988,17.948416277762526,271,19
Brazil.regions.PB:Algodão de Jandaíra,2567.0,220.248,11.655043405615489,249,19
Brazil.regions.PB:Alhandra,19588.0,182.663,107.23572918434493,299,19
Brazil.regions.PB:Amparo,2238.0,121.984,18.346668415529905,283,19
Brazil.regions.PB:Aparecida,8347.0,295.705,28.2274564177136,278,19
Brazil.regions.PB:Arara,13470.0,99.111,135.90822411235885,283,19
Brazil.regions.PB:Araruna,20312.0,241.302,84.1766748721519,276,19
Brazil.regions.PB:Araçagi,16987.0,231.155,73.48748675131405,300,19
Brazil.regions.PB:Areia,22819.0,266.596,85.5939323920839,303,19
Brazil.regions.PB:Areia de Baraúnas,2128.0,112.089,18.984913773876116,272,19
Brazil.regions.PB:Areial,6998.0,35.641,196.34690384669344,285,19
Brazil.regions.PB:Aroeiras,19153.0,374.697,51.115968369108906,288,19
Brazil.regions.PB:Assunção,3990.0,126.428,31.559464675546558,273,19
Brazil.regions.PB:Bananeiras,21318.0,257.753,82.70708779335256,290,19
Brazil.regions.PB:Baraúna,4892.0,50.582,96.71424617452848,269,19
Brazil.regions.PB:Barra de Santa Rosa,15384.0,775.646,19.833790156849904,277,19
Brazil.regions.PB:Barra de Santana,8359.0,374.374,22.327939440238904,288,19
Brazil.regions.PB:Barra de São Miguel,6036.0,595.213,10.140907540661916,306,19
Brazil.regions.PB:Baía da Traição,8993.0,102.64,87.61691348402182,291,19
Brazil.regions.PB:Belém,17676.0,100.153,176.48997034537157,286,19
Brazil.regions.PB:Belém do Brejo do Cruz,7342.0,601.167,12.212912551753506,280,19
Brazil.regions.PB:Bernardino Batista,3501.0,50.628,69.15145769139606,264,19
Brazil.regions.PB:Boa Ventura,5366.0,170.58,31.457380701137293,271,19
Brazil.regions.PB:Boa Vista,7051.0,476.542,14.796177461797702,282,19
Brazil.regions.PB:Bom Jesus,2561.0,46.169,55.470120643721984,308,19
Brazil.regions.PB:Bom Sucesso,4975.0,184.102,27.02306330186527,262,19
Brazil.regions.PB:Bonito de Santa Fé,11917.0,228.327,52.19268855632492,268,19
Brazil.regions.PB:Boqueirão,17804.0,374.523,47.53780141673542,303,19
Brazil.regions.PB:Borborema,5263.0,25.979,202.5867046460603,291,19
Brazil.regions.PB:Brejo do Cruz,14122.0,399.02,35.39170968873741,304,19
Brazil.regions.PB:Brejo dos Santos,6449.0,93.846,68.71896511305756,262,19
Brazil.regions.PB:Caaporã,21828.0,150.168,145.3571999360716,304,19
Brazil.regions.PB:Cabaceiras,5611.0,452.925,12.38836451951206,276,19
Brazil.regions.PB:Cachoeira dos Índios,10244.0,193.068,53.059025835456936,279,19
Brazil.regions.PB:Cacimba de Areia,3682.0,220.38,16.70750521825937,269,19
Brazil.regions.PB:Cacimba de Dentro,17187.0,168.107,102.23845526956046,282,19
Brazil.regions.PB:Cacimbas,7173.0,126.543,56.684289134918565,276,19
Brazil.regions.PB:Caiçara,7201.0,127.914,56.295636130525196,297,19
Brazil.regions.PB:Cajazeiras,61993.0,565.899,109.5478168365733,307,19
Brazil.regions.PB:Cajazeirinhas,3193.0,287.894,11.090887618359535,290,19
Brazil.regions.PB:Caldas Brandão,6014.0,55.854,107.67357754144734,280,19
Brazil.regions.PB:Camalaú,6013.0,543.688,11.059651859154515,251,19
Brazil.regions.PB:Capim,6523.0,78.786,82.79389739293784,293,19
Brazil.regions.PB:Caraúbas,4162.0,497.204,8.370809567099219,264,19
Brazil.regions.PB:Carrapateira,2659.0,54.524,48.76751522265425,276,19
Brazil.regions.PB:Casserengue,7468.0,201.381,37.08393542588427,297,19
Brazil.regions.PB:Catingueira,4932.0,529.457,9.31520406756356,300,19
Brazil.regions.PB:Catolé do Rocha,30546.0,552.112,55.3257310110992,281,19
Brazil.regions.PB:Caturité,4852.0,118.08,41.09078590785908,282,19
Brazil.regions.PB:Conceição,18982.0,579.436,32.75944194009347,284,19
Brazil.regions.PB:Condado,6654.0,262.312,25.366738845344475,292,19
Brazil.regions.PB:Conde,24670.0,172.744,142.8124855277173,307,19
Brazil.regions.PB:Congo,4786.0,333.471,14.35207259401867,310,19
Brazil.regions.PB:Coremas,15445.0,379.492,40.699145173020774,306,19
Brazil.regions.PB:Coxixola,1921.0,169.878,11.308115235639695,304,19
Brazil.regions.PB:Cruz do Espírito Santo,17319.0,191.104,90.62604655056931,307,19
Brazil.regions.PB:Cubati,7797.0,163.227,47.767832527706815,269,19
Brazil.regions.PB:Cuitegi,6803.0,39.302,173.09551676759452,291,19
Brazil.regions.PB:Cuité,20338.0,741.84,27.415615227003126,286,19
Brazil.regions.PB:Cuité de Mamanguape,6353.0,108.448,58.58107111242255,287,19
Brazil.regions.PB:Curral Velho,2516.0,222.957,11.284687181833268,265,19
Brazil.regions.PB:Curral de Cima,5227.0,85.096,61.42474381874588,284,19
Brazil.regions.PB:Damião,5330.0,185.685,28.704526483022324,275,19
Brazil.regions.PB:Desterro,8297.0,179.387,46.25195805716133,276,19
Brazil.regions.PB:Diamante,6552.0,269.111,24.346830861614723,263,19
Brazil.regions.PB:Dona Inês,10453.0,166.128,62.921361841471644,276,19
Brazil.regions.PB:Duas Estradas,3596.0,26.262,136.92788058792172,287,19
Brazil.regions.PB:Emas,3522.0,240.901,14.620113656647336,276,19
Brazil.regions.PB:Esperança,33007.0,159.663,206.729173321308,302,19
Brazil.regions.PB:Fagundes,11253.0,189.026,59.53149302212394,278,19
Brazil.regions.PB:Frei Martinho,2989.0,244.317,12.234105690557758,253,19
Brazil.regions.PB:Gado Bravo,8316.0,192.406,43.221105370934374,288,19
Brazil.regions.PB:Gurinhém,14129.0,346.067,40.827354240652824,303,19
Brazil.regions.PB:Gurjão,3428.0,340.506,10.067370325339349,278,19
Brazil.regions.PB:Ibiara,5929.0,244.484,24.251075735017423,279,19
Brazil.regions.PB:Igaracy,6117.0,192.26,31.816290440029128,336,19
Brazil.regions.PB:Imaculada,11819.0,316.984,37.28579360472453,297,19
Brazil.regions.PB:Ingá,18103.0,267.63,67.6418936591563,288,19
Brazil.regions.PB:Itabaiana,24477.0,218.915,111.81052006486536,307,19
Brazil.regions.PB:Itaporanga,24692.0,468.059,52.75403314539406,296,19
Brazil.regions.PB:Itapororoca,18664.0,146.067,127.77697905755578,306,19
Brazil.regions.PB:Itatuba,10962.0,244.222,44.88539116050151,286,19
Brazil.regions.PB:Jacaraú,14431.0,253.009,57.03749668984108,284,19
Brazil.regions.PB:Jericó,7739.0,179.311,43.15964999358656,279,19
Brazil.regions.PB:Joca Claudino,2636.0,74.007,35.61825232748253,290,19
Brazil.regions.PB:Juarez Távora,7936.0,70.841,112.0255219435073,287,19
Brazil.regions.PB:Juazeirinho,18171.0,467.526,38.86628765031249,292,19
Brazil.regions.PB:Junco do Seridó,7150.0,170.42,41.95516958103509,325,19
Brazil.regions.PB:Juripiranga,10756.0,78.557,136.91968888832312,291,19
Brazil.regions.PB:Juru,9867.0,403.279,24.466932322288045,279,19
Brazil.regions.PB:Lagoa,4666.0,177.902,26.227923238637004,278,19
Brazil.regions.PB:Lagoa Seca,27503.0,107.603,255.59696290995606,301,19
Brazil.regions.PB:Lagoa de Dentro,7719.0,84.508,91.34046480806552,287,19
Brazil.regions.PB:Lastro,2737.0,102.669,26.65848503443104,282,19
Brazil.regions.PB:Livramento,7256.0,270.753,26.799333710060463,270,19
Brazil.regions.PB:Logradouro,4332.0,37.996,114.01200126329087,282,19
Brazil.regions.PB:Lucena,13080.0,89.204,146.63019595533834,300,19
Brazil.regions.PB:Malta,5759.0,173.377,33.21663196387064,287,19
Brazil.regions.PB:Mamanguape,44882.0,340.482,131.81900952179555,298,19
Brazil.regions.PB:Manaíra,10955.0,352.57,31.071843889156764,278,19
Brazil.regions.PB:Marcação,8558.0,123.832,69.10976161250727,270,19
Brazil.regions.PB:Mari,21837.0,154.824,141.0440241822973,301,19
Brazil.regions.PB:Marizópolis,6617.0,63.61,104.02452444584185,303,19
Brazil.regions.PB:Massaranduba,13918.0,205.957,67.57721271915983,292,19
Brazil.regions.PB:Mataraca,8434.0,183.905,45.86063456676001,294,19
Brazil.regions.PB:Matinhas,4500.0,38.124,118.03588290840415,293,19
Brazil.regions.PB:Mato Grosso,2908.0,83.522,34.81717391824908,278,19
Brazil.regions.PB:Maturéia,6569.0,83.687,78.49486778113686,288,19
Brazil.regions.PB:Mogeiro,13284.0,214.389,61.96213425129088,286,19
Brazil.regions.PB:Montadas,5669.0,31.691,178.88359471143227,279,19
Brazil.regions.PB:Monte Horebe,4816.0,116.173,41.455415630137814,223,19
Brazil.regions.PB:Monteiro,33222.0,986.356,33.68155108297613,297,19
Brazil.regions.PB:Mulungu,9902.0,195.314,50.697850640507085,295,19
Brazil.regions.PB:Mãe d'Água,4009.0,243.754,16.446909589175974,276,19
Brazil.regions.PB:Natuba,10454.0,203.387,51.399548643718624,287,19
Brazil.regions.PB:Nazarezinho,7301.0,192.165,37.99339109619338,265,19
Brazil.regions.PB:Nova Floresta,10638.0,47.379,224.52985499905023,294,19
Brazil.regions.PB:Nova Olinda,5949.0,84.253,70.60876170581463,285,19
Brazil.regions.PB:Nova Palmeira,4906.0,310.352,15.807856885085323,268,19
Brazil.regions.PB:Olho d'Água,6526.0,596.129,10.947294964680463,284,19
Brazil.regions.PB:Olivedos,3932.0,317.917,12.368008002088596,271,19
Brazil.regions.PB:Ouro Velho,3039.0,129.4,23.485316846986088,276,19
Brazil.regions.PB:Parari,1771.0,207.688,8.527213897769732,257,19
Brazil.regions.PB:Passagem,2419.0,111.876,21.622153098072864,282,19
Brazil.regions.PB:Paulista,12347.0,576.838,21.404623135091658,280,19
Brazil.regions.PB:Pedra Branca,3801.0,112.932,33.65742216555095,222,19
Brazil.regions.PB:Pedra Lavrada,7843.0,337.22,23.257813890042108,265,19
Brazil.regions.PB:Pedras de Fogo,28458.0,404.882,70.28714539050884,304,19
Brazil.regions.PB:Pedro Régis,6089.0,73.56,82.77596519847744,271,19
Brazil.regions.PB:Piancó,16075.0,564.735,28.464678123367598,296,19
Brazil.regions.PB:Picuí,18703.0,661.657,28.26691170802999,285,19
Brazil.regions.PB:Pilar,11917.0,101.999,116.83447876939971,297,19
Brazil.regions.PB:Pilões,6635.0,64.446,102.95441144524098,293,19
Brazil.regions.PB:Pilõezinhos,4976.0,43.901,113.34593745017197,297,19
Brazil.regions.PB:Pirpirituba,10579.0,79.844,132.49586694053406,294,19
Brazil.regions.PB:Pitimbu,19065.0,137.243,138.91418870179172,297,19
Brazil.regions.PB:Pocinhos,18564.0,628.084,29.55655612943492,291,19
Brazil.regions.PB:Pombal,32801.0,889.493,36.87606310561185,312,19
Brazil.regions.PB:Poço Dantas,3888.0,97.251,39.97902335194497,244,19
Brazil.regions.PB:Poço de José de Moura,4307.0,100.971,42.6558120648503,222,19
Brazil.regions.PB:Prata,4209.0,192.011,21.920619131195608,263,19
Brazil.regions.PB:Princesa Isabel,23345.0,367.975,63.441809905564234,298,19
Brazil.regions.PB:Puxinanã,13680.0,72.677,188.23011406634834,288,19
Brazil.regions.PB:Queimadas,43967.0,402.923,109.12010483392608,310,19
Brazil.regions.PB:Quixaba,1956.0,156.683,12.483804879916775,285,19
Brazil.regions.PB:Remígio,19621.0,180.897,108.46503811561276,293,19
Brazil.regions.PB:Riacho de Santo Antônio,1948.0,91.324,21.330646927423242,276,19
Brazil.regions.PB:Riacho dos Cavalos,8526.0,264.025,32.292396553356696,299,19
Brazil.regions.PB:Riachão,3588.0,90.151,39.79989129349647,263,19
Brazil.regions.PB:Riachão do Bacamarte,4521.0,38.37,117.82642689601252,291,19
Brazil.regions.PB:Riachão do Poço,4509.0,39.905,112.9933592281669,311,19
Brazil.regions.PB:Rio Tinto,24176.0,466.984,51.770510338683984,298,19
Brazil.regions.PB:Salgadinho,3885.0,184.24,21.08662613981763,275,19
Brazil.regions.PB:Salgado de São Félix,12140.0,202.436,59.96957062972989,284,19
Brazil.regions.PB:Santa Cecília,6558.0,223.709,29.314868869826427,276,19
Brazil.regions.PB:Santa Cruz,6583.0,210.166,31.32285907330396,261,19
Brazil.regions.PB:Santa Helena,5889.0,210.322,27.999923926170347,299,19
Brazil.regions.PB:Santa Inês,3595.0,324.425,11.08114356168606,270,19
Brazil.regions.PB:Santa Luzia,15382.0,455.717,33.75340397659074,292,19
Brazil.regions.PB:Santa Teresinha,4573.0,357.95,12.77552730828328,287,19
Brazil.regions.PB:Santana de Mangueira,5162.0,402.153,12.835910710600194,247,19
Brazil.regions.PB:Santana dos Garrotes,7031.0,353.815,19.87196698839789,274,19
Brazil.regions.PB:Santo André,2521.0,197.713,12.750805460440134,263,19
